id	type	val
NANDO:2200237	label_ja	慢性心筋炎
NANDO:2200237	description_ja	数ヶ月以上持続する心筋炎。突然死、うっ血性心不全症状、不整脈などを認め、拡張型心筋症の病態を呈する。不顕性に発症し発病時期がはっきりしない型と、急性心筋炎が遷延する型とがある。治療困難で予後不良の疾患である。
NANDO:2200238	label_ja	慢性心膜炎
NANDO:2200238	description_ja	心膜の炎症が数ヶ月以上にわたって徐々に出現するか持続するもの。慢性に経過するゆっくりとした心嚢液の増大（浸出性心膜炎）や心膜肥厚（収縮性心膜炎）をきたし、心臓の充満障害を来す疾患。うっ血性心不全症状、呼吸困難などを認め、拘束型心筋症の病態を呈する。心タンポナーデとなることもある。不顕性に発症し発病時期がはっきりしないことが多い。慢性心膜炎の一種である収縮性心膜炎は治療困難のことがある。
NANDO:2200239	label_ja	収縮性心膜炎
NANDO:2200239	description_ja	心膜の炎症が数ヶ月以上にわたって徐々に出現するか持続するもの。慢性に経過する心膜肥厚（収縮性心膜炎）をきたし、心臓の充満障害を来す疾患。うっ血性心不全症状、呼吸困難などを認め、拘束型心筋症の病態を呈する。不顕性に発症し発病時期がはっきりしないことが多い。有症状の場合は、外科的に心膜切除をおこなう。本症は治療困難のことがある。
NANDO:2200240	label_ja	先天性心膜欠損症
NANDO:2200240	description_ja	先天的に心膜が欠損した状態である。無症状であるが、部分欠損では、心耳が嵌頓したり、冠動脈が圧迫されたりすると胸痛を生じることがある。嵌頓の危険がある場合には手術する。
NANDO:2200241	label_ja	乳児特発性僧帽弁腱索断裂
NANDO:2200241	description_ja	本症は、生来健康な乳児に、数日の感冒様の前駆症状に引き続いて突然に僧帽弁の腱索が断裂し、発症と同時に急速に呼吸循環不全に陥る疾患である。生後4-6ヶ月に乳児に多く、春から夏にかけて好発し、報告例のほとんどが日本人乳児という特徴がある。断層心エコーにより早期に診断され、専門施設で適切な心臓外科治療がなされないと、急性左心不全により短期間に死に至る可能性がある。また外科手術により救命し得た場合も、機会弁置換術を余儀なくされる、遺残する僧帽弁閉鎖不全により心不全や不整脈を続発する、術前のショック状態により神経学的後遺症を残すなど、子どもたちの生涯にわたる遺残症や続発症をきたす。本疾患は国内外の小児科の教科書に未だ記載されておらず、多くの小児科医は本疾患の存在を十分に認識していないため、急性期だけでなく遠隔期の病態の実態を正確に把握するとともに、広く情報を小児科医や内科医に提供する必要がある。
NANDO:2200242	label_ja	左冠動脈肺動脈起始症
NANDO:2200242	description_ja	正常なら、左冠動脈が大動脈から起始するが、左冠動脈が肺動脈から起始する異常をいう。生後は左冠動脈が肺動脈という低圧系から起始することになるため、左冠動脈灌流域は、右冠動脈からの側副血行を介してしか潅流されなくなる。左冠動脈灌流域の虚血のために、心筋梗塞や、僧帽弁閉鎖不全、拡張型心筋症類似の左室機能低下などが起こる。治療されなければ乳幼児期に死亡する型と、右冠動脈からの側副血管が発達して心筋虚血が目立たない型とがある。どちらの型にしても、左冠動脈移植術など手術を行う。左室機能不全などあれば、それに対する内科的治療（利尿薬など）を行う。
NANDO:2200243	label_ja	右冠動脈肺動脈起始症
NANDO:2200243	description_ja	正常なら、右冠尖から右冠動脈は起始するが、右冠動脈が肺動脈から起始する異常をいう。右冠動脈が肺動脈という低圧系から起始することため、右冠動脈還流域の虚血となることがある。無症状なら経過観察してもいいとの意見もあるが、突然死の報告もあり、無症状でも手術を行うことが多い。右冠動脈移植術ないし結紮術を行う。
NANDO:2200244	label_ja	29及び30に掲げるもののほか、冠動脈起始異常
NANDO:2200244	description_ja	左冠尖から左冠動脈が、右冠尖から右冠動脈が出るのが正常であるが、それ以外の形態を全て冠動脈起始異常という。冠動脈が肺動脈から起始する異常は別項で扱う。単一冠動脈、左冠動脈洞（左冠尖）からの右冠動脈起始、右冠動脈洞（右冠尖）からの左冠動脈起始がある。起始異常の冠動脈が大動脈と主肺動脈との間を走行することで、心筋虚血、心筋梗塞を起こすことがある。
NANDO:2200245	label_ja	川崎病性冠動脈瘤
NANDO:2200245	description_ja	川崎病に合併する冠動脈瘤である。川崎病の診断は、日本川崎病学会の診断の手引き（http://www.jskd.jp/info/tebiki.html）に記載がある。川崎病に合併した冠動脈瘤については、日本循環器学会にガイドライン（川崎病心臓血管後遺症の診断治療に関するガイドライン）がある （http://www.j-circ.or.jp/guideline/pdf/JCS2013_ogawas_h.pdf）。川崎病は原因不明の全身性血管炎である。特に冠動脈の炎症が特徴的である。川崎病発症後6〜8日頃、動脈の内膜および外膜の炎症性細胞浸潤がおこる。10病日頃、動脈壁全層の炎症となり、動脈の拡張が起こる。これが悪化すると瘤を形成する。瘤内の血栓の予防の目的で、抗血栓、抗凝固療法を行う。瘤の狭窄に対して、カテーテル治療やバイパス手術を行う。
NANDO:2200246	label_ja	冠動脈狭窄症
NANDO:2200246	description_ja	冠動脈が大動脈への開口部で閉鎖あるいは狭窄している状態であり、左冠動脈に多く、単独で見られる場合と大動脈弁狭窄や大動脈弁上狭窄に合併して見られる場合がある。診断がつき次第、閉鎖の形態に応じて、膜様物の切除、バイパス手術などを行う。
NANDO:2200247	label_ja	狭心症
NANDO:2200247	description_ja	胸痛時に心電図でST低下を呈する。ただし、無症候性もある。冠動脈狭窄が造影検査（カテーテル、CTなど）で証明され、心筋シンチグラムで心筋虚血が証明された場合をいう。薬物治療、冠動脈のカテーテル治療、バイパス手術を行う。
NANDO:2200248	label_ja	心筋梗塞
NANDO:2200248	description_ja	心筋梗塞は、急激な冠動脈血流の減少により心筋壊死にいたる病態である。胸部不快感、ショックなど症状を呈する場合と、無症候性の場合がある。心筋逸脱酵素の上昇、心電図での経時的変化がある。造影検査（カテーテル、CTなど）で冠動脈狭窄、閉塞の所見がある。心筋シンチグラムで心筋血流が低下し再灌流が無い。発症早期なら、冠動脈血栓溶解療法、カテーテルで冠動脈拡張をおこなう。その後の慢性期には、病態と適応に応じて、薬物治療、冠動脈のカテーテル治療、バイパス手術、心不全治療などを行うことがある。
NANDO:2200249	label_ja	左心低形成症候群
NANDO:2200249	description_ja	左心房、左心室、上行大動脈、大動脈弓にいたる左心系の低形成と、僧帽弁、大動脈弁の低形成、狭窄、ないし閉鎖をともなう疾患。生後は、血行動態上、動脈管開存と心房間交通が生命維持に不可欠である。生後、チアノーゼ、高度心不全をともなう。手術によっても右室を体心室としたFontan手術でしか修復できないため予後不良の疾患である。頻度は先天性心疾患の1.4～3.8％で、積極的治療をしない場合、大半は1か月以内に死亡する。冠血流を含め、体血流が動脈管に依存していることから動脈管の閉鎖はしばしば致命的となる。プロスタグランジンE1によりductal shock を予防することが必要であり、これにより姑息手術まで患児を良好な状態に保てる可能性がある。手術は新生児期にNorwood手術（+Blalock-Taussig短絡術または右室—肺動脈短絡術）を施行することもあるし、両側肺動脈絞扼術+動脈管開存をプロスタグランジンE1で維持、または両側肺動脈絞扼術+動脈管にステント留置を施行する。乳児期に両方向性Glenn手術、幼児期にフォンタン型手術を施行する。長期予後は不良である。
NANDO:2200250	label_ja	単心室症
NANDO:2200250	description_ja	形態学的、血行動態的に、ひとつの心室しか存在しないもの。ただし、痕跡的にもうひとつの心室が存在してもよい。痕跡的心室が存在する場合には、その痕跡的心室には房室弁付属器は存在しない。左室型単心室と右室型単心室がある。治療が困難な疾患のひとつであるが、近年の外科治療の進歩で予後が改善されてきた。肺血流の多寡や肺静脈の狭窄により血行動態は異なる。臨床的には、肺血流の多少により三群に分けられる。1. 肺血流増加群チアノーゼは軽いが、乳児期早期より肺血流が増加して心不全を来たし予後不良なものが多い。肺血流増加群では心不全症状が主でありチアノーゼは目立たない。大動脈流出路の閉塞性病変（球室孔狭窄、大動脈弁下狭窄、大動脈弁狭窄・閉鎖）や大動脈縮窄・離断があると、新生児期から重篤な心不全症状を呈する。肺動脈絞扼術が必要である。2. 著しい肺血流減少群高度の肺動脈狭窄や閉鎖があると、新生児期より著明なチアノーゼが現れ低酸素血症による諸症状が出現する。放置すれば多くは乳児期に死亡する。重度の肺動脈狭窄や肺動脈閉鎖の合併では、右室性単心室とくに臓器心房錯位に多く、生後早期より高度のチアノーゼで発症し、肺動脈狭窄による収縮性駆出性雑音や動脈管開存による連続性雑音を聴取する。3. 適度な肺血流を示す群中等度以下の肺動脈狭窄を合併し、臨床的にはほとんどチアノーゼを認めないか軽度である。運動能は良く保たれている。予後は、手術無しで中年期まで生存することもある。以上の３群のどれであっても、基本的には、フォンタン型手術が施行される。肺血流増加群では、心室中隔形成術が施行されることがある。いずれの長期予後も不良である。
NANDO:2200251	label_ja	三尖弁閉鎖症
NANDO:2200251	description_ja	三尖弁口が筋性閉鎖して心房と右心室の交通が遮断された先天性心疾患。右心房へ還ってきた静脈血は全て心房間交通を通り左心房へ流れ、機能的な単心室血行動態となる。肺動脈狭窄・閉鎖の有無と心室大血管の関係で分類される。肺動脈狭窄がないと肺高血圧となる。すなわち、Keith-Edwardsの分類ではⅠ型は正常大血管関係、Ⅱ型はd型大血管転換のものとなり、それぞれ、肺動脈閉鎖を伴うものがa型、肺動脈狭窄がb型、肺高血圧になるc型と分類され、組み合わせでⅠｂなどと表現する。いずれの型もチアノーゼをなくすには、Fontan手術しかない。Fontan手術が成立すれば、その後の生存率は比較的よいが、Fontan手術２０年以上経過すると、様々なFontan術後症候群が発症して、長期予後は不良である。
NANDO:2200252	label_ja	心室中隔欠損を伴う肺動脈閉鎖症
NANDO:2200252	description_ja	肺動脈弁、肺動脈弁下、または肺動脈弁上で閉鎖している疾患。心室中隔欠損を伴う。いわゆる極型ファロー四徴症の形態となる。肺血流は動脈管開存ないしは主要体肺側副血管（MAPCA）で賄われる。新生児期よりチアノーゼを認める。肺血流は動脈管または、体肺側副血管に依存しているため、それらの血管の開存状況によりチアノーゼの程度に差がある。動脈管開存や側副血管による連続性心雑音を聴取する。姑息術として、細い肺動脈に対し短絡術が施行される。MAPCAが多数存在し区域肺動脈を中心肺動脈に吻合する場合にはuniforcalization:UFを実施する。肺動脈の成長を待って、将来的には心内修復術と右室流出路再建術（Rastelli法）が施行される。Rastelli手術後も、遠隔期に再手術が必要であったり、不整脈や心機能不全になったりして、予後不良のことがある。
NANDO:2200252	synonym_ja	極型ファロー四徴症
NANDO:2200253	label_ja	心室中隔欠損を伴わない肺動脈閉鎖症
NANDO:2200253	description_ja	肺動脈弁、肺動脈弁下、または肺動脈弁上で閉鎖している疾患。心室中隔欠損がない状態を、純型肺動脈閉鎖と呼ぶ。重症肺動脈狭窄と同様に右室低形成を伴うことが多い（右室低形成症候群）。生存には心房間交通が必須で右房血は左房へ迂回する。また、肺血流は動脈管に依存している。右室と冠動脈が交通している類洞交通を認めることがある。類洞交通に伴って、冠動脈が狭窄したり途中で途絶していることがあり、その場合、冠動脈血流は高い右室圧に依存していることがある。
NANDO:2200254	label_ja	ファロー四徴症
NANDO:2200254	description_ja	ファロー四徴症（tetralogy of Fallot）の四徴とは、①心室中隔欠損（VSD）、②肺動脈狭窄（PS）、③大動脈騎乗、④右室肥大を指す。発生学的には心室中隔の漏斗部という肺動脈に近い部分の中隔が前方（右室側）に偏位することによりVSDとPS（正確に言うと右室の流出路狭窄）が引き起こされる。両大血管右室起始との違いは、本症では僧帽弁と大動脈弁は線維性に連続している点である。肺動脈狭窄の程度により幅広い臨床像を示すが、不安定かつ進行性低酸素血症を特徴とする。最重症型として肺動脈閉鎖（極型ファロー四徴症）がある。外科治療なしでは生命予後は1年生存率は75％、3年生存率は60％、10年生存率は30％と言われる。死亡原因としては低酸素発作、脳梗塞、脳膿瘍で、年長児では心不全、腎不全などである。一般に手術例の長期予後は良好で術後30年の生存率は98％と報告されている。しかし、それ以降には、肺動脈弁閉鎖不全や右心機能不全で、再手術が必要になったり、心不全になったりする可能性がある。
NANDO:2200254	synonym_ja	Fallot四徴症
NANDO:2200255	label_ja	タウジッヒ・ビング奇形
NANDO:2200255	description_ja	肺動脈と大動脈の両大血管のうち、大動脈は右室から完全に起始しており、肺動脈が50%以上右室から起始している先天性心疾患。大動脈は大動脈の右横（side by side）か右後（true Taussig Bing heart）のことや、右前（false Taussig Bing heart）にあることがある。両大血管右室起始症DORVの一種である。肺動脈は心室中隔に騎乗し、肺動脈弁下に心室中隔欠損が存在する。血行動態は完全大血管転位のⅡ型に類似する。大動脈弁は僧帽弁と線維性結合がないのが普通である。大動脈弁下と肺動脈弁下にconusが存在する（double conus）ことがある。しばしば、大動脈離断や大動脈縮窄を合併することが多い。左室の駆出血は、直接肺動脈へ駆出され、心室中隔欠損を伴う大血管転換と類似の血行動態となり、新生児期から呼吸困難や心不全を呈しやすい。手術は基本的には大血管スイッチ術（Jatene術）が行われるが、手術の難易度は高い。大動脈縮窄・離断が合併すると予後不良である。
NANDO:2200255	synonym_ja	Taussig-Bing奇形
NANDO:2200256	label_ja	両大血管右室起始症
NANDO:2200256	description_ja	肺動脈と大動脈の両大血管のうち、ひとつは右室から完全に起始しており、他のひとつが50%以上右室から起始している先天性心疾患。全先天性心疾患の約1.5％を占める。大動脈弁、肺動脈弁は僧帽弁と線維性連続がないのが普通である。心室中隔欠損VSDが存在する。本症は心室中隔欠損の部位と大血管相互の位置関係により分類される。心室中隔欠損の部位は①大動脈弁下subaortic ②肺動脈弁下subpulmonic ③両半月弁下doubly committed(①＋②) ④遠位型remote(non-committed)に分けられる。大血管関係はd型、l型に分けられる。Taussig－Bing奇形は両大血管右室起始の中で、両大血管がside by sideにならび、肺動脈弁下のVSDのために肺動脈が中隔に騎乗しており、肺動脈狭窄を伴わない型で、しばしば、大動脈離断や大動脈縮窄を合併することが多い。大動脈弁下・両半月弁下のVSDを有する型で肺動脈狭窄のない型ではPHの進行が通常のVSDより速いので乳児期の一期的心内修復術が望ましい。大動脈弁下・両半月弁下のVSDを有する型で肺動脈狭窄がある型ではファロー四徴症と同様に肺動脈低形成があれば短絡術などの姑息術の後にRastelli手術が実施される。肺動脈弁下のVSDを有するDORVでは大血管転換症と同様に大血管スィッチ術が施行されることが多い。遠位型VSDではFontan型手術の適応となる。一般に、本症は重症で、術後の問題が発生する率も高く、予後不良の疾患である。
NANDO:2200257	label_ja	両大血管左室起始症
NANDO:2200257	description_ja	肺動脈と大動脈の両大血管ともに左室から起始している先天性心疾患。大動脈弁、肺動脈弁は三尖弁と線維性結合がないのが普通である。心室中隔欠損が存在する。心室中隔欠損は大動脈弁下に存在することが多い。肺動脈狭窄を合併することが多く、その場合には肺血流が減少しチアノーゼを呈する。肺動脈狭窄のない例では、肺血流は増加して肺高血圧を生じる。心内修復術にはRastelli手術、右室流出路形成術、心内修復術、Fontan型手術などが行われる。手術形式によるが、重症な疾患で、予後不良なことも多い。
NANDO:2200258	label_ja	完全大血管転位症
NANDO:2200258	description_ja	右心房と右室、左心房と左室が正常につながり、右室から大動脈が、左室から肺動脈が起始している先天性心疾患。心室中隔欠損のないI型、心室中隔欠損を合併するII型、心室中隔欠損＋肺動脈狭窄合併のIII型、心室中隔欠損のない肺動脈弁ないし弁下狭窄合併のIV型に分類する。体血流は酸素飽和度が低く心室中隔欠損がない型では特にチアノーゼが目立つ。心房間交通や動脈管開存が生存に必要である。冠状動脈の走行にも多くの型があり、手術時には重要な所見となる。治療介入なしでは1ヶ月で50％が、6ヶ月で85％が死亡する。自然歴ではI型が最も予後不良で1ヶ月で低酸素のため80％が死亡する。II型では1ヶ月で10％死亡し、III型の自然歴が最もよい。I型、II型で大血管スイッチ術の遠隔期の予後は比較的よいが、肺動脈狭窄、大動脈弁閉鎖不全、冠動脈狭窄などを合併することがある。
NANDO:2200259	label_ja	先天性修正大血管転位症
NANDO:2200259	description_ja	右房が解剖学的左室につながりその左室から肺動脈が起始し，左房が解剖学的右室につなが りその右室から 大動脈が起始する 。心内に他の奇形がない場合，静脈血 は肺動脈へ，肺静脈血は大動脈へ流れる 。しかし，心室中隔欠損や心室中隔欠損＋ 肺動脈狭窄の合併が多く ，それぞれの血行動態と臨床症 状を呈する 。心房心室の特 異なつながりのため，房室プロックや頻拍発作などの不整脈が多い。
NANDO:2200260	label_ja	エプスタイン病
NANDO:2200260	description_ja	エプスタイン病は、三尖弁と右室流入部の奇形で、三尖弁が変形し、かつ右室内にずれて起始し、その部分の右室心筋の形成不全を伴う先天性心疾患である。このため、右室機能不全と三尖弁機能不全が必発で、三尖弁狭窄や閉鎖不全を種々の程度に認める。
NANDO:2200260	synonym_ja	Ebstein病
NANDO:2200261	label_ja	総動脈幹遺残症
NANDO:2200261	description_ja	総動脈幹遺残は、左右両心室からの血液を単一の大血管が受け、これより冠動脈、肺および系統循環に直接血液を供給するまれな心奇形である。新生児期または乳児期早期に心不全で発症することが多い。新生児期および乳児期早期に心不全治療、外科治療を行う。外科治療としては、新生児期および乳児期早期にRastelli手術が行われるが、術後遠隔期に導管狭窄が発生し再手術が必要となる。予後不良の疾患。
NANDO:2200262	label_ja	大動脈肺動脈窓
NANDO:2200262	description_ja	上行大動脈の左側と肺動脈の右側との間に索状あるいは窓状の交通がある疾患である。この交通孔を介して、大動脈から肺動脈へ短絡がみられる。本症は、1830年に初めてElliotsonにより記載され、1952年にはGrossが手術を施行した。大動脈肺動脈窓は、大動脈と肺動脈の半月弁が解剖学的にも機能的にも完全に分離している。Conus septumが存在し、総動脈管残遺症とは異なっている。交通孔の位置からtypeI：近位欠損型、typeII：遠位欠損型、typeIII：全欠損型に分類される。約半数の例が、動脈管開存症、心室中隔欠損症、大動脈弓離断症、大動脈縮窄症、Fallot四徴症、冠動脈起始異常などを合併する。心不全に対して利尿薬と血管拡張薬を中心にした内科治療を行い、手術までの間全身状態の改善に努める。しかし、ほとんどの例は心不全が強く、乳児期早期の手術治療を必要とする。
NANDO:2200263	label_ja	三心房心
NANDO:2200263	description_ja	三心房心は、通常は左房性三心房心cor triatriatumを指し、左房が、異常隔壁によって肺静脈の還流する副室accessory chamberと左心耳と僧房弁口を含む固有の左房とに分けられた疾患である。副室と固有左房とは狭い開口部を通じて連絡しているか、副室が右房と直接連絡したり、別の異常な経路を通じて左房と連絡する。病型分類はLucas-Schmidtのものが一般的であり、IA型（classic type）が最も多く、ついでIB1型が多い。外科治療は診断がついて呼吸状態が安定し次第行うべきで、隔壁の切除が主体である。
NANDO:2200264	label_ja	動脈管開存症
NANDO:2200264	description_ja	胎児期に開存している動脈管（大動脈と肺動脈間に存在する血管）が、出生後も自然閉鎖せず開存状態を維持した疾患。大動脈から肺動脈への短絡が生じる。短絡量は管の大きさにより、大きいと左心系の容量負荷になる。細い動脈管開存が心不全を起こすことはないが、細菌性心内膜炎を合併する危険はある。太い動脈管開存は肺高血圧を合併し、乳児期に心不全を生じる。また肺炎、気管支炎なども多い。4-5歳以後には次第にEisenmenger化することがある。治療後の経過は良好である。閉鎖栓(Amplatzer Duct Occluder)を用いたカテーテル治療が主流である。
NANDO:2200265	label_ja	単心房症
NANDO:2200265	description_ja	心房中隔が欠損し、右心房と左心房の間に隔壁が存在しない先天性心疾患。発生段階で心房中隔の形成ができなかったものである。肺血流の著しい増加から、心不全症状が幼児期に、より重症に出現してくる。症状が急速に進行する例は、早期にパッチ縫着による心房中隔形成術を行う必要がある。
NANDO:2200266	label_ja	二次孔型心房中隔欠損症
NANDO:2200266	description_ja	心房中隔の欠損を認める。欠損は心房中隔卵円窩を少なくとも一部含んでいる。一般的に小児期は無症状で経過することが多く、心雑音や心電図異常などで健診時に発見されることが多い。しかし加齢とともに心不全症状、不整脈や肺高血圧の症状が出現する。カテーテル治療か手術を行う。肺体血流比が1.5以上か、心エコーで右室の容量負荷を認めるとき、治療適応となる。治療後は、おおむね予後は良好である。肺高血圧が強いと、予後が不良である。手術前に心房細動を認めることがある。手術後遠隔期に洞機能不全や心房性不整脈を認めることがある。
NANDO:2200267	label_ja	静脈洞型心房中隔欠損症
NANDO:2200267	description_ja	心房中隔欠損症は左右心房を隔てている心房中隔が欠損している疾患を言う。心房中隔欠損症のうち、卵円窩を含まない欠損で、上大静脈か下大静脈に近い部位の欠損。静脈洞型は上大静脈付近が欠損している上位欠損型、下大静脈付近が欠損している下大静脈型に分類される。男女比は２：１で女性に多く、小児期や若年成人では比較的予後の良い疾患である。肺静脈、特に右肺静脈が右心房に還流することがある。その場合には手術が難しくなることがある。
NANDO:2200268	label_ja	不完全型房室中隔欠損症
NANDO:2200268	description_ja	房室中隔欠損症は完全型と不完全型に分かれる。不完全型房室中隔欠損症では心室中隔欠損がなく、三尖弁と僧帽弁はおのおの独立して形成されている。心房中隔の１次中隔の欠損がある。僧帽弁に裂隙cleftを認める。血行動態は基本的には心房中隔欠損症と同様で,　心房での左右短絡による右室容量負荷と肺血流増加を示す。加齢により心房間の左右短絡に加え、房室弁逆流、特に僧帽弁逆流の増悪により心不全症状を発症する。不完全型は心不全の進行がなければ,小児期までにパッチによる一次口閉鎖とcleftの修復を行う。
NANDO:2200268	synonym_ja	不完全型心内膜床欠損症
NANDO:2200269	label_ja	完全型房室中隔欠損症
NANDO:2200269	description_ja	胎生期の心内膜床形成癒合不全により心房中隔一次孔欠損と心室中隔欠損を伴い、共通房室弁口を形成する。共通前尖の形態により、A, B, Cの3型に分類され(Rastelli分類)、A型では共通前尖が右室側に入らず、腱索は心室中隔や円錐部乳頭筋に結合、B型は腱索が右室心尖部の乳頭筋と結合、C型は共通前尖の腱索は心室中隔と結合せず、右室乳頭筋に結合する(free-floating)。基本病態は心房位と心室位における左右短絡と房室弁の形態異常に基づく種々の程度の房室弁閉鎖不全であり、心室中隔欠損が大きな場合には肺高血圧を合併する。乳児期から重篤な心不全症状を呈し、多汗、多呼吸、哺乳不良、体重増加不良等を認める。乳児期早期にtwo-patch法またはone-patch法による心内修復術を行う。
NANDO:2200269	synonym_ja	完全型心内膜床欠損症
NANDO:2200270	label_ja	心室中隔欠損症
NANDO:2200270	description_ja	左右の心室の間の壁である心室中隔に孔のあいている先天性心疾患。心室中隔は膜様部中隔と筋性部中隔に分けられ、筋性部中隔は更に流入路中隔、肉柱部中隔、および流出路（漏斗部）中隔に分けられる。これらの部位に欠損孔が認められる。欠損孔の大きさ、位置により臨床症状、治療方針が異なる。肺高血圧の合併がなく、左右短絡が少ない例では原則として外科治療の適応はなく、感染性心内膜炎に注意しながら経過観察する。大動脈弁の嵌入逸脱をともなう例では小短絡であっても外科治療が必要となることがある。肺体血流量比が2.0以上で多呼吸、哺乳障害、体重増加不良、気道感染の反復などの症状がある場合には内科治療と手術を行う。肺高血圧を合併した例では症状が軽微であっても6カ月以内に心内修復術を行う。肺高血圧がなくとも肺体血流量比が2.0以上で左室容量負荷所見を認める場合には就学前に心内修復術を行うことが多い。
NANDO:2200271	label_ja	総肺静脈還流異常症
NANDO:2200271	description_ja	すべての肺静脈が左房と交通を失い,直接右房または体静脈と交通を有する疾患である。肺静脈が還流する部位によって4つ（I型：上心臓型、II型：心臓型、III型：下心臓型、IV：混合型）に分類される。出生時よりチアノーゼを認める。肺うっ血に伴う重度のチアノーゼと多呼吸を認め、生後早期に死亡することが多い。治療の基本は外科治療で、診断がつき次第、手術をおこなう。外科治療の成績は一般に向上しており、早期死亡は2-15%、10年生存率は90%である。約10％に術後肺静脈狭窄が生じ予後不良の要因となる。
NANDO:2200272	label_ja	部分肺静脈還流異常症
NANDO:2200272	description_ja	部分肺静脈還流異常は,4本の肺静脈のうち1〜3本が体静脈系に異常還流する疾患である。心房中隔欠損に合併することが多い。胎生早期に共通肺静脈の一部が閉鎖し、体静脈系と交通を残すことにより生じる。心房中隔欠損の心内修復手術時に、一緒に治療する。
NANDO:2200273	label_ja	肺静脈狭窄症
NANDO:2200273	description_ja	肺静脈が狭窄ないし閉鎖している疾患である。先天性の場合と、総肺静脈還流異常の術後に認められる場合がある。難治性で、予後不良の疾患。４本の肺静脈の内、４本とも狭窄ないし閉鎖があれば、非常に予後不良である。胎児期に４本の肺静脈の内、４本とも閉鎖していれば、生後は生存できない。治療は、カテーテル治療か、手術であるが、再狭窄の頻度は高い。
NANDO:2200274	label_ja	左室右房交通症
NANDO:2200274	description_ja	欠損孔の部位により以下の2群に大別される。弁上型では， 三尖弁中隔尖付着部の膜様部中隔より上位に欠損を有し， 左室から直接右房に短絡を生じる。一方， 弁下型では， 欠損孔が中隔尖より下部の心室間膜様部中隔に生じる。
NANDO:2200275	label_ja	右室二腔症
NANDO:2200275	description_ja	右室の漏斗部の狭窄ではなく， 漏斗部よりも近位側の右室肉柱部の肉柱が異常に高く， かつ太くなり， 右室内に狭窄を形成する。聴診では胸骨左縁に表在的に粗く長い収縮期雑音をきく. 右室内の圧差が30～50mmHg以上ある場合には手術が必要である.
NANDO:2200276	label_ja	肺動脈弁下狭窄症
NANDO:2200276	description_ja	肺動脈弁下（右室漏斗部）の線維筋性の狭窄で右室圧負荷により右室仕事量が増大する。他に心奇形が無く、心室中隔欠損が自然閉鎖した型も存在する。中等度から重度の症例では外科手術を考慮する。バルーン拡大術は無効である。
NANDO:2200277	label_ja	大動脈弁下狭窄症
NANDO:2200277	description_ja	大動脈弁下の膜様または線維筋性の狭窄で左室圧負荷により左室仕事量は増大する。多くの場合、大動脈弓離断、心室中隔欠損、房室中隔欠損などに合併する。50mmHg以上の圧差があるときに治療の適応がある。
NANDO:2200278	label_ja	肺動脈弁上狭窄症
NANDO:2200278	description_ja	肺動脈の弁上もしくは末梢にかけて狭窄。左右心室間の交通を伴わない。中心部肺動脈の狭窄であれば手術で拡大できるが、末梢側では手術施行困難である。
NANDO:2200279	label_ja	末梢性肺動脈狭窄症
NANDO:2200279	description_ja	主肺動脈から左右肺動脈,さらに末梢での血管性狭窄である。種々の部位で狭窄となり,単独の狭窄もあるが,多くは多発性である。中心部肺動脈の狭窄であれば手術で拡大できるが、末梢側では手術施行困難である。
NANDO:2200280	label_ja	肺動脈弁欠損
NANDO:2200280	description_ja	先天的に肺動脈弁が欠損し、肺動脈弁輪狭窄、肺動脈拡大、心室中隔欠損を伴う先天性心疾患。気管圧迫、気管低形成をともなうことが多い。弁欠損のタイプとして、1)complete type（弁組織の完全欠損）、2)ridge type（弁が結節状に弁輪直上でridgeを形成）、3)partial absence（弁が一弁尖ないし二弁尖形成され、残りが欠損）を含む。大部分はFallot四徴症に合併し、その他の心疾患に合併することもある。
NANDO:2200281	label_ja	肺動脈上行大動脈起始症
NANDO:2200281	description_ja	（通常の左側大動脈弓において）肺動脈幹（主肺動脈）が左の肺動脈にのみ移行し、右肺動脈が上行大動脈から起始する（右肺動脈上行大動脈起始）病態。また、右側大動脈弓の場合、肺動脈幹（主肺動脈）が右の肺動脈にのみ移行し、左肺動脈が上行大動脈から起始する（左肺動脈上行大動脈起始）病態。動脈管開存を合併していることもある。正常側も肺高血圧が存在する。乳児期早期から心不全、呼吸不全を呈する。内科的治療を行い、できる限り早期に上行大動脈から起始する肺動脈を切り離して主肺動脈に吻合する手術を行う。
NANDO:2200282	label_ja	一側肺動脈欠損
NANDO:2200282	description_ja	右室から主肺動脈を経て、片側の肺動脈にのみつながり、反対側の肺動脈が臨床的に認められない先天性心疾患。肺動脈分枝部が欠損するが、肺門部から末梢は存在することが多い。できれば、患側肺動脈に短絡術を施行し、肺動脈が成長すれば、主肺動脈と欠損側の肺動脈をつなぐ手術を検討する。
NANDO:2200283	label_ja	大動脈縮窄症
NANDO:2200283	description_ja	大動脈峡部と下行大動脈の移行部、すなわち大動脈への動脈管接続部に生じる狭窄。左室の圧負荷をきたす。狭窄が高度だと、乳児期から心不全をきたす。成人期まで無症状のこともあるが、上半身は高血圧となり、脳出血、冠動脈硬化、心筋梗塞などで、寿命は通常より短い。治療と経過観察が必要な疾患である。
NANDO:2200284	label_ja	大動脈縮窄複合
